Hour;AC Production;DC to AC loss
1724;0;0
1725;0;0
1726;0;0
1727;0;0
1728;0;0
1729;0;0
1730;0;0
1731;0;0
1732;0;0
1733;0;0
1734;0;0
1735;0,430;0,048
1736;1,613;0,179
1737;3,188;0,354
1738;4,521;0,502
1739;5,454;0,606
1740;6,052;0,672
1741;6,093;0,677
1742;5,483;0,609
1743;4,449;0,494
1744;3,045;0,338
1745;1,505;0,167
1746;0,019;0,002
1747;0;0
1748;0;0
1749;0;0
1750;0;0
1751;0;0
1752;0;0
1753;0;0
1754;0;0
1755;0;0
1756;0;0
1757;0;0
1758;0;0
1759;0,346;0,038
1760;1,385;0,154
1761;1,963;0,218
1762;3,305;0,367
1763;4,196;0,466
1764;5,528;0,614
1765;5,306;0,590
1766;5,815;0,646
1767;4,840;0,538
1768;3,313;0,368
1769;1,368;0,152
1770;0,012;0,001
1771;0;0
1772;0;0
1773;0;0
1774;0;0
1775;0;0
1776;0;0
1777;0;0
1778;0;0
1779;0;0
1780;0;0
1781;0;0
1782;0;0
1783;0,458;0,051
1784;1,565;0,174
1785;2,878;0,320
1786;4,078;0,453
1787;5,008;0,556
1788;5,613;0,624
1789;5,643;0,627
1790;5,576;0,620
1791;4,722;0,525
1792;3,385;0,376
1793;1,563;0,174
1794;0,034;0,004
1795;0;0
1796;0;0
1797;0;0
1798;0;0
1799;0;0
1800;0;0
1801;0;0
1802;0;0
1803;0;0
1804;0;0
1805;0;0
1806;0;0
1807;0,513;0,057
1808;1,700;0,189
1809;3,219;0,358
1810;4,303;0,478
1811;5,075;0,564
1812;5,510;0,612
1813;5,192;0,577
1814;4,481;0,498
1815;3,676;0,408
1816;2,423;0,269
1817;0,995;0,111
1818;0,012;0,001
1819;0;0
1820;0;0
1821;0;0
1822;0;0
1823;0;0
1824;0;0
1825;0;0
1826;0;0
1827;0;0
1828;0;0
1829;0;0
1830;0;0
1831;0,058;0,006
1832;0,176;0,020
1833;0,329;0,037
1834;0,402;0,045
1835;0,476;0,053
1836;0,504;0,056
1837;4,265;0,474
1838;3,731;0,415
1839;3,040;0,338
1840;1,982;0,220
1841;0,903;0,100
1842;0,019;0,002
1843;0;0
1844;0;0
1845;0;0
1846;0;0
1847;0;0
1848;0;0
1849;0;0
1850;0;0
1851;0;0
1852;0;0
1853;0;0
1854;0,006;0,001
1855;0,698;0,078
1856;2,088;0,232
1857;3,842;0,427
1858;4,370;0,486
1859;4,468;0,496
1860;5,062;0,562
1861;6,181;0,687
1862;4,692;0,521
1863;3,256;0,362
1864;1,629;0,181
1865;0,959;0,107
1866;0,027;0,003
1867;0;0
1868;0;0
1869;0;0
1870;0;0
1871;0;0
1872;0;0
1873;0;0
1874;0;0
1875;0;0
1876;0;0
1877;0;0
1878;0,006;0,001
1879;0,100;0,011
1880;0,314;0,035
1881;0,500;0,056
1882;0,749;0,083
1883;0,904;0,100
1884;0,903;0,100
1885;0,847;0,094
1886;0,747;0,083
1887;0,639;0,071
1888;0,375;0,042
1889;0,159;0,018
1890;0,012;0,001
1891;0;0
1892;0;0
1893;0;0
1894;0;0
1895;0;0
1896;0;0
1897;0;0
1898;0;0
1899;0;0
1900;0;0
1901;0;0
1902;0,006;0,001
1903;0,205;0,023
1904;0,426;0,047
1905;0,704;0,078
1906;1,097;0,122
1907;1,286;0,143
1908;1,366;0,152
1909;1,166;0,130
1910;1,096;0,122
1911;0,869;0,097
1912;0,579;0,064
1913;0,277;0,031
1914;0,012;0,001
1915;0;0
1916;0;0
1917;0;0
1918;0;0
1919;0;0
1920;0;0
1921;0;0
1922;0;0
1923;0;0
1924;0;0
1925;0;0
1926;0,013;0,001
1927;0,740;0,082
1928;2,241;0,249
1929;3,956;0,440
1930;5,427;0,603
1931;6,473;0,719
1932;7,014;0,779
1933;6,987;0,776
1934;6,459;0,718
1935;5,397;0,600
1936;3,853;0,428
1937;2,065;0,229
1938;0,050;0,006
1939;0;0
1940;0;0
1941;0;0
1942;0;0
1943;0;0
1944;0;0
1945;0;0
1946;0;0
1947;0;0
1948;0;0
1949;0;0
1950;0,006;0,001
1951;0,710;0,079
1952;1,661;0,185
1953;2,715;0,302
1954;3,411;0,379
1955;4,163;0,463
1956;3,995;0,444
1957;4,082;0,454
1958;3,599;0,400
1959;3,106;0,345
1960;2,596;0,288
1961;1,548;0,172
1962;0,068;0,008
1963;0;0
1964;0;0
1965;0;0
1966;0;0
1967;0;0
1968;0;0
1969;0;0
1970;0;0
1971;0;0
1972;0;0
1973;0;0
1974;0,013;0,001
1975;0,577;0,064
1976;1,482;0,165
1977;1,726;0,192
1978;3,478;0,386
1979;5,428;0,603
1980;5,554;0,617
1981;5,848;0,650
1982;5,164;0,574
1983;4,401;0,489
1984;3,681;0,409
1985;2,381;0,265
1986;0,109;0,012
1987;0;0
1988;0;0
1989;0;0
1990;0;0
1991;0;0
1992;0;0
1993;0;0
1994;0;0
1995;0;0
1996;0;0
1997;0;0
1998;0,051;0,006
1999;0,902;0,100
2000;2,612;0,290
2001;2,536;0,282
2002;4,430;0,492
2003;5,058;0,562
2004;1,819;0,202
2005;2,816;0,313
2006;7,025;0,781
2007;3,781;0,420
2008;0,731;0,081
2009;1,346;0,150
2010;0,109;0,012
2011;0;0
2012;0;0
2013;0;0
2014;0;0
2015;0;0
2016;0;0
2017;0;0
2018;0;0
2019;0;0
2020;0;0
2021;0;0
2022;0,006;0,001
2023;0,126;0,014
2024;0,288;0,032
2025;0,438;0,049
2026;0,552;0,061
2027;0,805;0,089
2028;0,824;0,092
2029;0,794;0,088
2030;0,735;0,082
2031;0,561;0,062
2032;0,408;0,045
2033;0,188;0,021
2034;0,020;0,002
2035;0;0
2036;0;0
2037;0;0
2038;0;0
2039;0;0
2040;0;0
2041;0;0
2042;0;0
2043;0;0
2044;0;0
2045;0;0
2046;0,035;0,004
2047;0,900;0,100
2048;2,396;0,266
2049;3,974;0,442
2050;5,255;0,584
2051;6,196;0,688
2052;6,695;0,744
2053;6,620;0,736
2054;6,016;0,668
2055;4,823;0,536
2056;3,481;0,387
2057;1,869;0,208
2058;0,082;0,009
2059;0;0
2060;0;0
2061;0;0
2062;0;0
2063;0;0
2064;0;0
2065;0;0
2066;0;0
2067;0;0
2068;0;0
2069;0;0
2070;0,013;0,001
2071;0,600;0,067
2072;1,108;0,123
2073;2,109;0,234
2074;2,597;0,289
2075;3,531;0,392
2076;3,644;0,405
2077;3,268;0,363
2078;3,591;0,399
2079;3,011;0,335
2080;1,973;0,219
2081;0,960;0,107
2082;0,058;0,006
2083;0;0
2084;0;0
2085;0;0
2086;0;0
2087;0;0
2088;0;0
2089;0;0
2090;0;0
2091;0;0
2092;0;0
2093;0;0
2094;0,012;0,001
2095;0,167;0,019
2096;0,514;0,057
2097;0,780;0,087
2098;0,895;0,099
2099;1,167;0,130
2100;1,599;0,178
2101;1,917;0,213
2102;1,823;0,203
2103;1,532;0,170
2104;1,142;0,127
2105;0,528;0,059
2106;0,042;0,005
2107;0;0
2108;0;0
2109;0;0
2110;0;0
2111;0;0
2112;0;0
2113;0;0
2114;0;0
2115;0;0
2116;0;0
2117;0;0
2118;0,019;0,002
2119;0,337;0,037
2120;0,828;0,092
2121;1,080;0,120
2122;1,996;0,222
2123;2,121;0,236
2124;1,934;0,215
2125;2,168;0,241
2126;1,591;0,177
2127;1,406;0,156
2128;0,947;0,105
2129;0,491;0,055
2130;0,049;0,005
2131;0;0
2132;0;0
2133;0;0
2134;0;0
2135;0;0
2136;0;0
2137;0;0
2138;0;0
2139;0;0
2140;0;0
2141;0;0
2142;0,012;0,001
2143;0,518;0,058
2144;1,215;0,135
2145;1,467;0,163
2146;2,100;0,233
2147;1,700;0,189
2148;2,134;0,237
2149;3,451;0,383
2150;3,076;0,342
2151;1,583;0,176
2152;1,053;0,117
2153;0,365;0,041
2154;0,027;0,003
2155;0;0
2156;0;0
2157;0;0
2158;0;0
2159;0;0
2160;0;0
2161;0;0
2162;0;0
2163;0;0
2164;0;0
2165;0;0
2166;0,058;0,006
2167;1,001;0,111
2168;2,258;0,251
2169;3,272;0,364
2170;4,666;0,518
2171;5,017;0,557
2172;5,186;0,576
2173;5,393;0,599
2174;4,635;0,515
2175;3,611;0,401
2176;1,981;0,220
2177;0,789;0,088
2178;0,026;0,003
2179;0;0
2180;0;0
2181;0;0
2182;0;0
2183;0;0
2184;0;0
2185;0;0
2186;0;0
2187;0;0
2188;0;0
2189;0;0
2190;0,126;0,014
2191;1,015;0,113
2192;3,498;0,389
2193;3,332;0,370
2194;2,976;0,331
2195;2,019;0,224
2196;2,979;0,331
2197;5,102;0,567
2198;6,198;0,689
2199;3,014;0,335
2200;1,067;0,119
2201;0,573;0,064
2202;0,116;0,013
2203;0;0
2204;0;0
2205;0;0
2206;0;0
2207;0;0
2208;0;0
2209;0;0
2210;0;0
2211;0;0
2212;0;0
2213;0;0
2214;0,035;0,004
2215;1,153;0,128
2216;2,358;0,262
2217;2,615;0,291
2218;4,774;0,530
2219;5,648;0,628
2220;3,641;0,405
2221;1,753;0,195
2222;1,933;0,215
2223;0,652;0,072
2224;0,290;0,032
2225;0,245;0,027
2226;0,082;0,009
2227;0;0
2228;0;0
2229;0;0
2230;0;0
2231;0;0
2232;0;0
2233;0;0
2234;0;0
2235;0;0
2236;0;0
2237;0;0
2238;0,083;0,009
2239;1,151;0,128
2240;2,475;0,275
2241;3,908;0,434
2242;5,481;0,609
2243;5,866;0,652
2244;6,536;0,726
2245;5,313;0,590
2246;5,044;0,560
2247;3,634;0,404
2248;1,041;0,116
2249;0,781;0,087
2250;0,034;0,004
2251;0;0
2252;0;0
2253;0;0
2254;0;0
2255;0;0
2256;0;0
2257;0;0
2258;0;0
2259;0;0
2260;0;0
2261;0;0
2262;0,075;0,008
2263;1,130;0,126
2264;2,698;0,300
2265;1,099;0,122
2266;2,984;0,332
2267;0,656;0,073
2268;4,838;0,538
2269;3,782;0,420
2270;3,804;0,423
2271;4,657;0,517
2272;1,947;0,216
2273;1,217;0,135
2274;0,108;0,012
2275;0;0
2276;0;0
2277;0;0
2278;0;0
2279;0;0
2280;0;0
2281;0;0
2282;0;0
2283;0;0
2284;0;0
2285;0;0
2286;0,134;0,015
2287;1,320;0,147
2288;2,856;0,317
2289;4,340;0,482
2290;5,614;0,624
2291;6,575;0,731
2292;7,045;0,783
2293;7,059;0,784
2294;6,572;0,730
2295;5,693;0,633
2296;4,206;0,467
2297;2,487;0,276
2298;0,735;0,082
2299;0;0
2300;0;0
2301;0;0
2302;0;0
2303;0;0
2304;0;0
2305;0;0
2306;0;0
2307;0;0
2308;0;0
2309;0;0
2310;0,027;0,003
2311;0,133;0,015
2312;0,274;0,030
2313;0,411;0,046
2314;0,496;0,055
2315;0,575;0,064
2316;0,581;0,065
2317;0,562;0,062
2318;0,505;0,056
2319;0,412;0,046
2320;0,283;0,031
2321;0,150;0,017
2322;0,035;0,004
2323;0;0
2324;0;0
2325;0;0
2326;0;0
2327;0;0
2328;0;0
2329;0;0
2330;0;0
2331;0;0
2332;0;0
2333;0;0
2334;0,160;0,018
2335;1,242;0,138
2336;2,761;0,307
2337;4,050;0,450
2338;5,340;0,593
2339;6,476;0,720
2340;5,370;0,597
2341;5,267;0,585
2342;5,550;0,617
2343;3,983;0,443
2344;2,315;0,257
2345;1,309;0,145
2346;0,253;0,028
2347;0;0
2348;0;0
2349;0;0
2350;0;0
2351;0;0
2352;0;0
2353;0;0
2354;0;0
2355;0;0
2356;0;0
2357;0;0
2358;0,187;0,021
2359;1,593;0,177
2360;3,436;0,382
2361;5,201;0,578
2362;6,635;0,737
2363;7,630;0,848
2364;8,107;0,901
2365;8,062;0,896
2366;7,482;0,831
2367;6,379;0,709
2368;4,848;0,539
2369;2,958;0,329
2370;1,066;0,118
2371;0;0
2372;0;0
2373;0;0
2374;0;0
2375;0;0
2376;0;0
2377;0;0
2378;0;0
2379;0;0
2380;0;0
2381;0;0
2382;0,264;0,029
2383;0,581;0,065
2384;0,310;0,034
2385;1,007;0,112
2386;3,395;0,377
2387;2,298;0,255
2388;4,567;0,507
2389;3,631;0,403
2390;2,739;0,304
2391;4,394;0,488
2392;3,475;0,386
2393;2,120;0,236
2394;0,783;0,087
2395;0;0
2396;0;0
2397;0;0
2398;0;0
2399;0;0
2400;0;0
2401;0;0
2402;0;0
2403;0;0
2404;0;0
2405;0;0
2406;0,131;0,015
2407;0,864;0,096
2408;1,442;0,160
2409;1,565;0,174
2410;1,701;0,189
2411;2,754;0,306
2412;2,718;0,302
2413;2,810;0,312
2414;3,377;0,375
2415;2,467;0,274
2416;0,986;0,110
2417;0,171;0,019
2418;0,088;0,010
2419;0;0
2420;0;0
2421;0;0
2422;0;0
2423;0;0
2424;0;0
2425;0;0
2426;0;0
2427;0;0
2428;0;0
2429;0;0
2430;0,451;0,050
2431;1,013;0,113
2432;2,392;0,266
2433;3,441;0,382
2434;5,532;0,615
2435;8,753;0,973
2436;3,238;0,360
2437;2,092;0,232
2438;0,520;0,058
2439;0,429;0,048
2440;0,976;0,108
2441;1,204;0,134
2442;0,073;0,008
2443;0;0
2444;0;0
2445;0;0
2446;0;0
2447;0;0
2448;0;0
2449;0;0
2450;0;0
2451;0;0
2452;0;0
2453;0;0
2454;0,303;0,034
2455;1,042;0,116
2456;2,009;0,223
2457;3,003;0,334
2458;3,538;0,393
2459;2,330;0,259
2460;2,152;0,239
2461;0,641;0,071
2462;1,602;0,178
2463;1,528;0,170
2464;1,253;0,139
2465;1,236;0,137
2466;0,670;0,074
2467;0;0
2468;0;0
2469;0;0
2470;0;0
2471;0;0
2472;0;0
2473;0;0
2474;0;0
2475;0;0
2476;0;0
2477;0;0
2478;0,371;0,041
2479;1,411;0,157
2480;1,458;0,162
2481;1,497;0,166
2482;3,994;0,444
2483;7,844;0,872
2484;3,098;0,344
2485;8,151;0,906
2486;3,621;0,402
2487;1,528;0,170
2488;1,354;0,150
2489;1,234;0,137
2490;0,049;0,005
2491;0;0
2492;0;0
2493;0;0
2494;0;0
2495;0;0
2496;0;0
2497;0;0
2498;0;0
2499;0;0
2500;0;0
2501;0;0
2502;0,441;0,049
2503;1,627;0,181
2504;3,228;0,359
2505;4,693;0,521
2506;5,961;0,662
2507;6,867;0,763
2508;7,231;0,803
2509;7,215;0,802
2510;6,662;0,740
2511;5,753;0,639
2512;4,439;0,493
2513;2,730;0,303
2514;1,041;0,116
2515;0;0
2516;0;0
2517;0;0
2518;0;0
2519;0;0
2520;0;0
2521;0;0
2522;0;0
2523;0;0
2524;0;0
2525;0;0
2526;0,446;0,050
2527;1,497;0,166
2528;2,829;0,314
2529;4,023;0,447
2530;4,783;0,531
2531;5,855;0,651
2532;6,324;0,703
2533;6,606;0,734
2534;5,856;0,651
2535;5,093;0,566
2536;4,595;0,511
2537;3,170;0,352
2538;1,258;0,140
2539;0,006;0,001
2540;0;0
2541;0;0
2542;0;0
2543;0;0
2544;0;0
2545;0;0
2546;0;0
2547;0;0
2548;0;0
2549;0;0
2550;0,358;0,040
2551;1,499;0,167
2552;3,021;0,336
2553;3,033;0,337
2554;5,810;0,646
2555;4,986;0,554
2556;4,818;0,535
2557;0,578;0,064
2558;0,523;0,058
2559;1,678;0,186
2560;0,300;0,033
2561;0,193;0,021
2562;0,058;0,006
2563;0;0
2564;0;0
2565;0;0
2566;0;0
2567;0;0
2568;0;0
2569;0;0
2570;0;0
2571;0;0
2572;0;0
2573;0,006;0,001
2574;0,587;0,065
2575;2,210;0,246
2576;4,315;0,479
2577;6,319;0,702
2578;6,674;0,742
2579;5,011;0,557
2580;5,518;0,613
2581;2,345;0,261
2582;0,653;0,073
2583;0,447;0,050
2584;0,319;0,035
2585;0,185;0,021
2586;0,058;0,006
2587;0;0
2588;0;0
2589;0;0
2590;0;0
2591;0;0
2592;0;0
2593;0;0
2594;0;0
2595;0;0
2596;0;0
2597;0,006;0,001
2598;0,543;0,060
2599;1,910;0,212
2600;3,557;0,395
2601;5,193;0,577
2602;6,535;0,726
2603;7,399;0,822
2604;7,834;0,870
2605;7,756;0,862
2606;7,124;0,792
2607;6,025;0,669
2608;4,600;0,511
2609;2,824;0,314
2610;1,025;0,114
2611;0,006;0,001
2612;0;0
2613;0;0
2614;0;0
2615;0;0
2616;0;0
2617;0;0
2618;0;0
2619;0;0
2620;0;0
2621;0,006;0,001
2622;0,571;0,063
2623;1,725;0,192
2624;2,916;0,324
2625;3,857;0,429
2626;4,769;0,530
2627;5,301;0,589
2628;5,624;0,625
2629;5,428;0,603
2630;4,833;0,537
2631;3,944;0,438
2632;2,872;0,319
2633;1,768;0,196
2634;0,625;0,069
2635;0,006;0,001
2636;0;0
2637;0;0
2638;0;0
2639;0;0
2640;0;0
2641;0;0
2642;0;0
2643;0;0
2644;0;0
2645;0,006;0,001
2646;0,609;0,068
2647;1,997;0,222
2648;3,739;0,415
2649;5,386;0,598
2650;6,734;0,748
2651;7,685;0,854
2652;8,091;0,899
2653;7,958;0,884
2654;7,399;0,822
2655;6,336;0,704
2656;4,846;0,538
2657;3,044;0,338
2658;1,253;0,139
2659;0,006;0,001
2660;0;0
2661;0;0
2662;0;0
2663;0;0
2664;0;0
2665;0;0
2666;0;0
2667;0;0
2668;0;0
2669;0,006;0,001
2670;0,610;0,068
2671;1,981;0,220
2672;3,499;0,389
2673;5,027;0,559
2674;5,995;0,666
2675;6,799;0,755
2676;7,211;0,801
2677;7,424;0,825
2678;6,731;0,748
2679;5,770;0,641
2680;4,504;0,500
2681;2,723;0,303
2682;1,012;0,112
2683;0,006;0,001
2684;0;0
2685;0;0
2686;0;0
2687;0;0
2688;0;0
2689;0;0
2690;0;0
2691;0;0
2692;0;0
2693;0,012;0,001
2694;0,654;0,073
2695;2,047;0,227
2696;3,744;0,416
2697;5,360;0,596
2698;6,685;0,743
2699;7,541;0,838
2700;7,883;0,876
2701;7,740;0,860
2702;7,097;0,789
2703;6,014;0,668
2704;4,567;0,507
2705;2,879;0,320
2706;1,186;0,132
2707;0,006;0,001
2708;0;0
2709;0;0
2710;0;0
2711;0;0
2712;0;0
2713;0;0
2714;0;0
2715;0;0
2716;0;0
2717;0,012;0,001
2718;0,685;0,076
2719;2,097;0,233
2720;3,801;0,422
2721;5,412;0,601
2722;6,745;0,749
2723;7,610;0,846
2724;7,957;0,884
2725;7,800;0,867
2726;7,149;0,794
2727;6,122;0,680
2728;4,665;0,518
2729;2,922;0,325
2730;1,162;0,129
2731;0,006;0,001
2732;0;0
2733;0;0
2734;0;0
2735;0;0
2736;0;0
2737;0;0
2738;0;0
2739;0;0
2740;0;0
2741;0,019;0,002
2742;0,716;0,080
2743;2,128;0,236
2744;3,785;0,421
2745;5,332;0,592
2746;6,624;0,736
2747;7,481;0,831
2748;7,845;0,872
2749;7,731;0,859
2750;7,163;0,796
2751;6,202;0,689
2752;4,832;0,537
2753;3,136;0,348
2754;1,394;0,155
2755;0,012;0,001
2756;0;0
2757;0;0
2758;0;0
2759;0;0
2760;0;0
2761;0;0
2762;0;0
2763;0;0
2764;0;0
2765;0,019;0,002
2766;0,716;0,080
2767;1,986;0,221
2768;3,545;0,394
2769;4,867;0,541
2770;5,940;0,660
2771;6,661;0,740
2772;6,494;0,722
2773;6,473;0,719
2774;6,260;0,696
2775;4,990;0,554
2776;3,780;0,420
2777;2,348;0,261
2778;0,963;0,107
2779;0,012;0,001
2780;0;0
2781;0;0
2782;0;0
2783;0;0
2784;0;0
2785;0;0
2786;0;0
2787;0;0
2788;0;0
2789;0,006;0,001
2790;0,183;0,020
2791;0,678;0,075
2792;1,295;0,144
2793;2,074;0,230
2794;2,310;0,257
2795;2,772;0,308
2796;2,980;0,331
2797;1,909;0,212
2798;1,190;0,132
2799;0,987;0,110
2800;0,853;0,095
2801;0,341;0,038
2802;0,164;0,018
2803;0,006;0,001
2804;0;0
2805;0;0
2806;0;0
2807;0;0
2808;0;0
2809;0;0
2810;0;0
2811;0;0
2812;0;0
2813;0,034;0,004
2814;0,431;0,048
2815;1,180;0,131
2816;1,833;0,204
2817;3,019;0,335
2818;3,927;0,436
2819;3,479;0,387
2820;3,593;0,399
2821;4,052;0,450
2822;3,291;0,366
2823;2,173;0,241
2824;2,418;0,269
2825;1,095;0,122
2826;0,064;0,007
2827;0,005;0,001
2828;0;0
2829;0;0
2830;0;0
2831;0;0
2832;0;0
2833;0;0
2834;0;0
2835;0;0
2836;0;0
2837;0,006;0,001
2838;0,456;0,051
2839;1,226;0,136
2840;1,870;0,208
2841;2,453;0,273
2842;2,802;0,311
2843;3,978;0,442
2844;3,253;0,361
2845;3,062;0,340
2846;2,588;0,288
2847;1,729;0,192
2848;1,782;0,198
2849;1,008;0,112
2850;0,326;0,036
2851;0,005;0,001
2852;0;0
2853;0;0
2854;0;0
2855;0;0
2856;0;0
2857;0;0
2858;0;0
2859;0;0
2860;0;0
2861;0,041;0,005
2862;0,798;0,089
2863;1,805;0,201
2864;3,399;0,378
2865;4,250;0,472
2866;5,203;0,578
2867;6,071;0,675
2868;5,608;0,623
2869;5,790;0,643
2870;4,434;0,493
2871;3,296;0,366
2872;2,311;0,257
2873;1,182;0,131
2874;0,521;0,058
2875;0,005;0,001
2876;0;0
2877;0;0
2878;0;0
2879;0;0
2880;0;0
2881;0;0
2882;0;0
2883;0;0
2884;0;0
2885;0,041;0,005
2886;0,844;0,094
2887;2,279;0,253
2888;3,872;0,430
2889;5,430;0,603
2890;6,476;0,720
2891;6,454;0,717
2892;5,504;0,612
2893;5,599;0,622
2894;5,214;0,579
2895;4,732;0,526
2896;4,113;0,457
2897;2,628;0,292
2898;1,168;0,130
2899;0,041;0,005
2900;0;0
2901;0;0
2902;0;0
2903;0;0
2904;0;0
2905;0;0
2906;0;0
2907;0;0
2908;0;0
2909;0,049;0,005
2910;1,042;0,116
2911;2,714;0,302
2912;4,596;0,511
2913;6,321;0,702
2914;7,614;0,846
2915;5,085;0,565
2916;5,710;0,634
2917;5,117;0,569
2918;4,584;0,509
2919;2,978;0,331
2920;1,961;0,218
2921;1,035;0,115
2922;0,244;0,027
2923;0,012;0,001
2924;0;0
2925;0;0
2926;0;0
2927;0;0
2928;0;0
2929;0;0
2930;0;0
2931;0;0
2932;0;0
2933;0,057;0,006
2934;0,939;0,104
2935;2,452;0,272
2936;4,173;0,464
2937;5,701;0,633
2938;6,966;0,774
2939;7,711;0,857
2940;8,085;0,898
2941;8,037;0,893
2942;7,469;0,830
2943;6,486;0,721
2944;5,093;0,566
2945;3,443;0,383
2946;1,723;0,191
2947;0,033;0,004
2948;0;0
2949;0;0
2950;0;0
2951;0;0
2952;0;0
2953;0;0
2954;0;0
2955;0;0
2956;0;0
2957;0,073;0,008
2958;0,611;0,068
2959;2,283;0,254
2960;2,782;0,309
2961;3,609;0,401
2962;5,838;0,649
2963;5,149;0,572
2964;4,039;0,449
2965;4,896;0,544
2966;4,608;0,512
2967;3,703;0,411
2968;4,101;0,456
2969;2,479;0,275
2970;1,963;0,218
2971;0,104;0,012
2972;0;0
2973;0;0
2974;0;0
2975;0;0
2976;0;0
2977;0;0
2978;0;0
2979;0;0
2980;0;0
2981;0,034;0,004
2982;0,594;0,066
2983;1,290;0,143
2984;2,029;0,225
2985;2,661;0,296
2986;3,534;0,393
2987;3,940;0,438
2988;3,930;0,437
2989;3,390;0,377
2990;3,186;0,354
2991;2,437;0,271
2992;1,633;0,181
2993;0,970;0,108
2994;0,424;0,047
2995;0,012;0,001
2996;0;0
2997;0;0
2998;0;0
2999;0;0
3000;0;0
3001;0;0
3002;0;0
3003;0;0
3004;0;0
3005;0,019;0,002
3006;0,162;0,018
3007;0,353;0,039
3008;0,570;0,063
3009;0,792;0,088
3010;0,857;0,095
3011;0,922;0,102
3012;0,959;0,107
3013;0,987;0,110
3014;0,921;0,102
3015;0,743;0,083
3016;0,486;0,054
3017;0,316;0,035
3018;0,144;0,016
3019;0,012;0,001
3020;0;0
3021;0;0
3022;0;0
3023;0;0
3024;0;0
3025;0;0
3026;0;0
3027;0;0
3028;0;0
3029;0,012;0,001
3030;0,229;0,025
3031;0,578;0,064
3032;0,940;0,104
3033;1,215;0,135
3034;1,578;0,175
3035;1,795;0,199
3036;1,775;0,197
3037;1,774;0,197
3038;1,705;0,189
3039;1,604;0,178
3040;1,237;0,137
3041;0,741;0,082
3042;0,280;0,031
3043;0,012;0,001
3044;0;0
3045;0;0
3046;0;0
3047;0;0
3048;0;0
3049;0;0
3050;0;0
3051;0;0
3052;0;0
3053;0,049;0,005
3054;0,947;0,105
3055;3,013;0,335
3056;4,393;0,488
3057;5,053;0,561
3058;3,249;0,361
3059;3,702;0,411
3060;3,677;0,409
3061;4,848;0,539
3062;2,573;0,286
3063;1,149;0,128
3064;1,383;0,154
3065;0,206;0,023
3066;0,088;0,010
3067;0,019;0,002
3068;0;0
3069;0;0
3070;0;0
3071;0;0
3072;0;0
3073;0;0
3074;0;0
3075;0;0
3076;0;0
3077;0,049;0,005
3078;0,457;0,051
3079;1,098;0,122
3080;1,749;0,194
3081;3,058;0,340
3082;4,080;0,453
3083;4,096;0,455
3084;4,847;0,539
3085;5,230;0,581
3086;5,320;0,591
3087;4,435;0,493
3088;4,236;0,471
3089;3,509;0,390
3090;2,115;0,235
3091;0,127;0,014
3092;0;0
3093;0;0
3094;0;0
3095;0;0
3096;0;0
3097;0;0
3098;0;0
3099;0;0
3100;0;0
3101;0,026;0,003
3102;0,347;0,039
3103;0,874;0,097
3104;1,151;0,128
3105;1,460;0,162
3106;2,099;0,233
3107;1,923;0,214
3108;2,091;0,232
3109;1,836;0,204
3110;1,904;0,212
3111;1,379;0,153
3112;1,015;0,113
3113;0,509;0,057
3114;0,249;0,028
3115;0,012;0,001
3116;0;0
3117;0;0
3118;0;0
3119;0;0
3120;0;0
3121;0;0
3122;0;0
3123;0;0
3124;0;0
3125;0,026;0,003
3126;0,451;0,050
3127;1,027;0,114
3128;1,142;0,127
3129;1,327;0,147
3130;1,797;0,200
3131;2,052;0,228
3132;1,961;0,218
3133;1,695;0,188
3134;1,518;0,169
3135;1,566;0,174
3136;1,072;0,119
3137;0,485;0,054
3138;0,286;0,032
3139;0,019;0,002
3140;0;0
3141;0;0
3142;0;0
3143;0;0
3144;0;0
3145;0;0
3146;0;0
3147;0;0
3148;0;0
3149;0,130;0,014
3150;1,083;0,120
3151;2,413;0,268
3152;3,835;0,426
3153;4,958;0,551
3154;6,119;0,680
3155;6,667;0,741
3156;7,412;0,824
3157;7,191;0,799
3158;6,801;0,756
3159;6,253;0,695
3160;5,190;0,577
3161;3,685;0,409
3162;1,934;0,215
3163;0,118;0,013
3164;0;0
3165;0;0
3166;0;0
3167;0;0
3168;0;0
3169;0;0
3170;0;0
3171;0;0
3172;0;0
3173;0,071;0,008
3174;0,600;0,067
3175;1,421;0,158
3176;1,372;0,152
3177;2,406;0,267
3178;3,281;0,365
3179;3,341;0,371
3180;3,885;0,432
3181;3,517;0,391
3182;3,147;0,350
3183;2,343;0,260
3184;1,708;0,190
3185;1,087;0,121
3186;0,301;0,033
3187;0,018;0,002
3188;0;0
3189;0;0
3190;0;0
3191;0;0
3192;0;0
3193;0;0
3194;0;0
3195;0;0
3196;0;0
3197;0,026;0,003
3198;0,694;0,077
3199;0,917;0,102
3200;1,766;0,196
3201;1,949;0,217
3202;2,538;0,282
3203;4,353;0,484
3204;5,962;0,662
3205;5,579;0,620
3206;3,803;0,423
3207;2,608;0,290
3208;1,678;0,186
3209;2,100;0,233
3210;0,671;0,075
3211;0,047;0,005
3212;0;0
3213;0;0
3214;0;0
3215;0;0
3216;0;0
3217;0;0
3218;0;0
3219;0;0
3220;0;0
3221;0,072;0,008
3222;0,608;0,068
3223;1,204;0,134
3224;1,994;0,222
3225;2,426;0,270
3226;3,020;0,336
3227;3,334;0,370
