0,Bern,,1,46.948,7.440, 540
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
07/18/2005,18:00,588,1321,333,3,10,441,3,20,137,3,10,36075,3,10,36198,3,20,19975,3,10,-9990,0,0,4,E,8,3,E,8,15.5,E,8,6.1,E,8,53,E,8,955,E,8,18,E,8,2.7,E,8,-9990,0,0,-9990,0,0,1.421,E,8,0.167,E,8,0.20,E,8,0,-9990,0,0
07/18/2005,19:00,371,1321,197,3,10,435,3,20,75,3,10,20756,3,10,33582,3,20,11332,3,10,-9990,0,0,0,E,8,0,E,8,14.9,E,8,6.1,E,8,55,E,8,955,E,8,66,E,8,3.0,E,8,-9990,0,0,-9990,0,0,1.418,E,8,0.167,E,8,0.20,E,8,0,-9990,0,0
07/18/2005,20:00,152,1321,68,3,10,278,3,20,36,3,10,7076,3,10,12632,3,20,5620,3,10,-9990,0,0,0,E,8,0,E,8,14.3,E,8,5.7,E,8,56,E,8,955,E,8,124,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.380,E,8,0.167,E,8,0.20,E,8,0,-9990,0,0
07/18/2005,21:00,3,162,0,3,10,0,3,20,0,3,10,53,3,10,14,3,20,53,3,10,-9990,0,0,0,E,8,0,E,8,13.5,E,8,5.1,E,8,56,E,8,955,E,8,241,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.322,E,8,0.167,E,8,0.20,E,8,0,-9990,0,0
07/18/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,12.6,E,8,5.0,E,8,60,E,8,955,E,8,223,E,8,1.7,E,8,-9990,0,0,-9990,0,0,1.318,E,8,0.167,E,8,0.20,E,8,0,-9990,0,0
07/18/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,11.7,E,8,4.4,E,8,61,E,8,955,E,8,217,E,8,0.5,E,8,-9990,0,0,-9990,0,0,1.259,E,8,0.167,E,8,0.20,E,8,0,-9990,0,0
07/18/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,10.7,E,8,5.3,E,8,69,E,8,956,E,8,26,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.343,E,8,0.167,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,10.9,E,8,5.1,E,8,67,E,8,956,E,8,96,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.326,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,11.1,E,8,5.2,E,8,67,E,8,956,E,8,78,E,8,0.0,E,8,-9990,0,0,-9990,0,0,1.338,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,11.1,E,8,5.6,E,8,68,E,8,956,E,8,25,E,8,0.3,E,8,-9990,0,0,-9990,0,0,1.370,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,11.2,E,8,5.7,E,8,69,E,8,956,E,8,165,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.382,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,05:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,0,E,8,0,E,8,11.2,E,8,6.4,E,8,72,E,8,956,E,8,160,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.449,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,06:00,105,1322,45,3,10,182,3,20,31,3,10,4895,3,10,3190,3,20,4641,3,10,-9990,0,0,0,E,8,0,E,8,11.6,E,8,6.2,E,8,69,E,8,956,E,8,245,E,8,0.0,E,8,-9990,0,0,-9990,0,0,1.433,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,07:00,322,1322,167,3,10,420,3,20,65,3,10,17671,3,10,31670,3,20,9945,3,10,-9990,0,0,0,E,8,0,E,8,12.6,E,8,5.8,E,8,63,E,8,956,E,8,274,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.388,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,08:00,541,1322,330,3,10,582,3,20,92,3,10,35509,3,10,52788,3,20,13894,3,10,-9990,0,0,0,E,8,0,E,8,13.9,E,8,6.3,E,8,60,E,8,956,E,8,273,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.438,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,09:00,747,1322,494,3,10,661,3,20,120,3,10,53606,3,10,63863,3,20,17529,3,10,-9990,0,0,0,E,8,0,E,8,15.3,E,8,5.6,E,8,52,E,8,956,E,8,227,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.368,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,10:00,925,1322,632,3,10,662,3,20,169,3,10,68416,3,10,64618,3,20,23206,3,10,-9990,0,0,0,E,8,0,E,8,16.8,E,8,4.9,E,8,45,E,8,956,E,8,244,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.309,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,11:00,1063,1322,761,3,10,715,3,20,186,3,10,83043,3,10,72197,3,20,24957,3,10,-9990,0,0,0,E,8,0,E,8,18.3,E,8,4.7,E,8,41,E,8,957,E,8,330,E,8,2.7,E,8,-9990,0,0,-9990,0,0,1.292,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,12:00,1153,1322,838,3,10,719,3,20,210,3,10,91433,3,10,73326,3,20,27464,3,10,-9990,0,0,0,E,8,0,E,8,19.6,E,8,4.7,E,8,38,E,8,957,E,8,308,E,8,2.4,E,8,-9990,0,0,-9990,0,0,1.294,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,13:00,1188,1322,862,3,10,701,3,20,232,3,10,93723,3,10,71292,3,20,29657,3,10,-9990,0,0,0,E,8,0,E,8,20.6,E,8,5.1,E,8,36,E,8,957,E,8,244,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.326,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,14:00,1165,1322,840,3,10,691,3,20,230,3,10,91102,3,10,69928,3,20,29466,3,10,-9990,0,0,0,E,8,0,E,8,21.4,E,8,4.7,E,8,33,E,8,957,E,8,283,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.290,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,15:00,1086,1322,781,3,10,716,3,20,192,3,10,85156,3,10,72392,3,20,25652,3,10,-9990,0,0,0,E,8,0,E,8,22.0,E,8,5.3,E,8,34,E,8,957,E,8,262,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.347,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,16:00,957,1322,662,3,10,657,3,20,186,3,10,71323,3,10,63921,3,20,25025,3,10,-9990,0,0,0,E,8,0,E,8,22.2,E,8,5.5,E,8,34,E,8,957,E,8,255,E,8,0.5,E,8,-9990,0,0,-9990,0,0,1.364,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,17:00,786,1322,514,3,10,619,3,20,146,3,10,55263,3,10,58267,3,20,20588,3,10,-9990,0,0,0,E,8,0,E,8,22.1,E,8,5.7,E,8,34,E,8,957,E,8,266,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.382,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,18:00,586,1322,359,3,10,575,3,20,104,3,10,38387,3,10,51841,3,20,15414,3,10,-9990,0,0,0,E,8,0,E,8,21.7,E,8,5.5,E,8,35,E,8,957,E,8,305,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.366,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,19:00,368,1322,198,3,10,448,3,20,73,3,10,20822,3,10,35173,3,20,11016,3,10,-9990,0,0,0,E,8,0,E,8,20.9,E,8,4.7,E,8,35,E,8,957,E,8,242,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.291,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,20:00,150,1322,64,3,10,223,3,20,39,3,10,6858,3,10,9996,3,20,5726,3,10,-9990,0,0,0,E,8,0,E,8,19.9,E,8,4.9,E,8,37,E,8,957,E,8,309,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.305,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,21:00,3,152,0,3,10,0,3,20,0,3,10,20,3,10,7,3,20,20,3,10,-9990,0,0,0,E,8,0,E,8,18.9,E,8,6.1,E,8,43,E,8,957,E,8,294,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.420,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,17.8,E,8,7.3,E,8,50,E,8,957,E,8,284,E,8,2.7,E,8,-9990,0,0,-9990,0,0,1.549,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,16.7,E,8,6.0,E,8,49,E,8,957,E,8,284,E,8,3.7,E,8,-9990,0,0,-9990,0,0,1.412,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/19/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,15.6,E,8,6.3,E,8,54,E,8,957,E,8,281,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.444,E,8,0.226,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,14.8,E,8,6.3,E,8,57,E,8,957,E,8,267,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.445,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,13.9,E,8,6.7,E,8,62,E,8,957,E,8,302,E,8,0.5,E,8,-9990,0,0,-9990,0,0,1.484,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,13.4,E,8,6.4,E,8,62,E,8,957,E,8,256,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.456,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,12.9,E,8,7.2,E,8,68,E,8,957,E,8,289,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.533,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,12.6,E,8,6.6,E,8,67,E,8,958,E,8,289,E,8,1.7,E,8,-9990,0,0,-9990,0,0,1.472,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,06:00,52,656,21,3,10,0,3,20,21,3,10,2440,3,10,0,3,20,2440,3,10,-9990,0,0,0,E,8,0,E,8,12.8,E,8,6.8,E,8,67,E,8,958,E,8,323,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.497,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,07:00,319,1322,190,3,10,586,3,20,49,3,10,20242,3,10,51497,3,20,7802,3,10,-9990,0,0,0,E,8,0,E,8,14.1,E,8,8.5,E,8,69,E,8,958,E,8,160,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.677,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,08:00,538,1322,370,3,10,772,3,20,56,3,10,40262,3,10,77999,3,20,8495,3,10,-9990,0,0,0,E,8,0,E,8,15.4,E,8,9.8,E,8,69,E,8,958,E,8,123,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.842,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,09:00,744,1322,550,3,10,873,3,20,59,3,10,59748,3,10,90663,3,20,8711,3,10,-9990,0,0,0,E,8,0,E,8,16.8,E,8,8.8,E,8,59,E,8,958,E,8,42,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.719,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,10:00,922,1322,711,3,10,915,3,20,73,3,10,76648,3,10,95144,3,20,10250,3,10,-9990,0,0,0,E,8,0,E,8,18.2,E,8,8.2,E,8,52,E,8,958,E,8,359,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.643,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,11:00,1061,1322,836,3,10,932,3,20,88,3,10,89584,3,10,96640,3,20,11990,3,10,-9990,0,0,0,E,8,0,E,8,19.4,E,8,8.0,E,8,48,E,8,958,E,8,28,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.626,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,12:00,1151,1322,917,3,10,939,3,20,100,3,10,97735,3,10,97011,3,20,13246,3,10,-9990,0,0,0,E,8,0,E,8,20.4,E,8,7.4,E,8,43,E,8,958,E,8,32,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.554,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,13:00,1186,1322,942,3,10,930,3,20,108,3,10,100169,3,10,95916,3,20,14109,3,10,-9990,0,0,0,E,8,0,E,8,21.2,E,8,7.6,E,8,41,E,8,958,E,8,100,E,8,3.0,E,8,-9990,0,0,-9990,0,0,1.584,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,14:00,1163,1322,920,3,10,926,3,20,105,3,10,97895,3,10,95415,3,20,13923,3,10,-9990,0,0,0,E,8,0,E,8,21.8,E,8,7.4,E,8,39,E,8,958,E,8,282,E,8,3.7,E,8,-9990,0,0,-9990,0,0,1.555,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,15:00,1085,1322,848,3,10,917,3,20,96,3,10,90441,3,10,94439,3,20,12945,3,10,-9990,0,0,0,E,8,0,E,8,22.1,E,8,7.0,E,8,37,E,8,958,E,8,234,E,8,3.0,E,8,-9990,0,0,-9990,0,0,1.511,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,16:00,955,1322,723,3,10,881,3,20,86,3,10,77387,3,10,90457,3,20,12000,3,10,-9990,0,0,0,E,8,0,E,8,22.2,E,8,7.0,E,8,37,E,8,958,E,8,91,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.511,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,17:00,784,1322,568,3,10,811,3,20,86,3,10,60743,3,10,81439,3,20,12408,3,10,-9990,0,0,0,E,8,0,E,8,21.9,E,8,6.7,E,8,37,E,8,958,E,8,219,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.481,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,18:00,583,1322,392,3,10,737,3,20,67,3,10,42691,3,10,73770,3,20,10128,3,10,-9990,0,0,0,E,8,0,E,8,21.3,E,8,6.7,E,8,39,E,8,958,E,8,41,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.481,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,19:00,366,1322,215,3,10,583,3,20,53,3,10,22769,3,10,51749,3,20,8441,3,10,-9990,0,0,0,E,8,0,E,8,20.4,E,8,7.3,E,8,43,E,8,958,E,8,356,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.548,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,20:00,147,1322,70,3,10,341,3,20,32,3,10,7345,3,10,20075,3,20,5113,3,10,-9990,0,0,0,E,8,0,E,8,19.3,E,8,6.7,E,8,44,E,8,958,E,8,31,E,8,1.7,E,8,-9990,0,0,-9990,0,0,1.484,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,21:00,2,141,0,3,10,0,3,20,0,3,10,34,3,10,12,3,20,34,3,10,-9990,0,0,0,E,8,0,E,8,18.2,E,8,7.4,E,8,49,E,8,958,E,8,354,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.561,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,17.3,E,8,9.1,E,8,59,E,8,958,E,8,8,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.757,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,16.4,E,8,9.3,E,8,63,E,8,958,E,8,78,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.775,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/20/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,15.5,E,8,9.3,E,8,66,E,8,958,E,8,357,E,8,0.3,E,8,-9990,0,0,-9990,0,0,1.773,E,8,0.186,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,15.1,E,8,9.1,E,8,67,E,8,958,E,8,134,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.749,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,14.7,E,8,9.1,E,8,69,E,8,958,E,8,245,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.755,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,14.6,E,8,9.2,E,8,70,E,8,958,E,8,144,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.769,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,14.3,E,8,9.6,E,8,73,E,8,958,E,8,244,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.823,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,14.2,E,8,9.3,E,8,72,E,8,958,E,8,272,E,8,0.0,E,8,-9990,0,0,-9990,0,0,1.779,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,06:00,50,644,19,3,10,0,3,20,19,3,10,2266,3,10,0,3,20,2266,3,10,-9990,0,0,0,E,8,0,E,8,14.5,E,8,9.7,E,8,73,E,8,958,E,8,270,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.831,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,07:00,316,1322,189,3,10,613,3,20,43,3,10,20468,3,10,56760,3,20,6896,3,10,-9990,0,0,0,E,8,0,E,8,15.9,E,8,10.2,E,8,69,E,8,958,E,8,320,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.894,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,08:00,535,1322,366,3,10,781,3,20,50,3,10,39896,3,10,79596,3,20,7656,3,10,-9990,0,0,0,E,8,0,E,8,17.5,E,8,9.0,E,8,58,E,8,958,E,8,220,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.746,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,09:00,741,1322,543,3,10,862,3,20,60,3,10,59013,3,10,89551,3,20,8784,3,10,-9990,0,0,0,E,8,0,E,8,19.0,E,8,9.2,E,8,53,E,8,958,E,8,77,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.760,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,10:00,920,1322,702,3,10,900,3,20,76,3,10,75561,3,10,93264,3,20,10646,3,10,-9990,0,0,0,E,8,0,E,8,20.5,E,8,8.2,E,8,45,E,8,959,E,8,28,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.642,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,11:00,1059,1322,826,3,10,917,3,20,92,3,10,88592,3,10,95046,3,20,12435,3,10,-9990,0,0,0,E,8,0,E,8,21.9,E,8,8.9,E,8,43,E,8,959,E,8,55,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.729,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,12:00,1149,1322,905,3,10,920,3,20,105,3,10,96322,3,10,94770,3,20,13930,3,10,-9990,0,0,0,E,8,0,E,8,23.0,E,8,7.5,E,8,37,E,8,959,E,8,39,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.567,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,13:00,1184,1322,935,3,10,920,3,20,111,3,10,99136,3,10,94439,3,20,14538,3,10,-9990,0,0,0,E,8,0,E,8,23.9,E,8,6.6,E,8,33,E,8,959,E,8,37,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.473,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,14:00,1162,1322,912,3,10,912,3,20,110,3,10,96636,3,10,93442,3,20,14534,3,10,-9990,0,0,0,E,8,0,E,8,24.6,E,8,6.3,E,8,31,E,8,959,E,8,26,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.439,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,15:00,1083,1322,842,3,10,908,3,20,98,3,10,89685,3,10,93290,3,20,13267,3,10,-9990,0,0,0,E,8,0,E,8,25.0,E,8,6.6,E,8,31,E,8,959,E,8,15,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.469,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,16:00,954,1322,729,3,10,899,3,20,81,3,10,78171,3,10,92754,3,20,11265,3,10,-9990,0,0,0,E,8,0,E,8,25.1,E,8,7.1,E,8,32,E,8,959,E,8,37,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.526,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,17:00,782,1322,578,3,10,870,3,20,63,3,10,62456,3,10,89876,3,20,9261,3,10,-9990,0,0,0,E,8,0,E,8,24.9,E,8,7.3,E,8,32,E,8,959,E,8,25,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.542,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,18:00,581,1322,403,3,10,797,3,20,53,3,10,43761,3,10,81383,3,20,7986,3,10,-9990,0,0,0,E,8,0,E,8,24.3,E,8,8.4,E,8,36,E,8,959,E,8,340,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.668,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,19:00,363,1322,224,3,10,652,3,20,45,3,10,24209,3,10,61599,3,20,7278,3,10,-9990,0,0,0,E,8,0,E,8,23.4,E,8,7.6,E,8,36,E,8,959,E,8,353,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.576,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,20:00,144,1322,74,3,10,355,3,20,35,3,10,7725,3,10,19932,3,20,5554,3,10,-9990,0,0,0,E,8,0,E,8,22.3,E,8,7.3,E,8,38,E,8,959,E,8,3,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.542,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,21:00,2,131,0,3,10,0,3,20,0,3,10,16,3,10,7,3,20,16,3,10,-9990,0,0,0,E,8,0,E,8,21.2,E,8,7.1,E,8,40,E,8,959,E,8,356,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.528,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,19.9,E,8,7.8,E,8,45,E,8,959,E,8,17,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.605,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,18.7,E,8,7.8,E,8,49,E,8,959,E,8,134,E,8,0.3,E,8,-9990,0,0,-9990,0,0,1.599,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/21/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,17.4,E,8,7.8,E,8,53,E,8,959,E,8,354,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.600,E,8,0.154,E,8,0.20,E,8,0,-9990,0,0
07/22/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,16.4,E,8,8.0,E,8,58,E,8,959,E,8,175,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.629,E,8,0.109,E,8,0.20,E,8,0,-9990,0,0
